pBrand,pCategory,pModel,pTitle,pURL,price,rDate,rRating,rText,rTitle,rURL,rUser,siteCode
AROMA,hot plate,"Model # AHP-312
Internet #100483355",Double Burner Diecast Hot Plate,http://www.homedepot.com/p/AROMA-Double-Burner-Diecast-Hot-Plate-AHP-312/100483355,$41.57 ,26-Jul-16," 4.1
 out of
 5
","With no stove in the home we just purchased, I bought the Aroma 2-burner hot plate to fill in for a while. I have used it for about 2 months I used a gas cooktop for
the last 30 years, so using electric is an adjustment for me.
The unit is easy to clean, takes minimal space and has 4 settings for each burner. I like that it has 2 burners and believe it is a good buy for the price. I also considered an induction-type burner, but it was a much higher price and not available as a 2-burner.",Great price,http://www.homedepot.com/p/AROMA-Double-Burner-Diecast-Hot-Plate-AHP-312/100483355,SSLinMemphis,HD
AROMA,hot plate,"Model # AHP-312
Internet #100483355",Double Burner Diecast Hot Plate,http://www.homedepot.com/p/AROMA-Double-Burner-Diecast-Hot-Plate-AHP-312/100483355,$41.57 ,23-Jul-16," 4.1
 out of
 5
",Customer service was great though. Nice guy on the phone sent me a new one next day to my house at no extra shipping charge So.... happy with the service anyways!,Large burner stopped working after 6 weeks of hard use,http://www.homedepot.com/p/AROMA-Double-Burner-Diecast-Hot-Plate-AHP-312/100483355,scgal,HD
AROMA,hot plate,"Model # AHP-312
Internet #100483355",Double Burner Diecast Hot Plate,http://www.homedepot.com/p/AROMA-Double-Burner-Diecast-Hot-Plate-AHP-312/100483355,$41.57 ,19-Apr-16," 4.1
 out of
 5
","Unit works real good, good price what more do you want me to say, you plug it in, turn it on and you cook with it, Done...",Two burner cook top,http://www.homedepot.com/p/AROMA-Double-Burner-Diecast-Hot-Plate-AHP-312/100483355,Tasgola,HD
AROMA,hot plate,"Model # AHP-312
Internet #100483355",Double Burner Diecast Hot Plate,http://www.homedepot.com/p/AROMA-Double-Burner-Diecast-Hot-Plate-AHP-312/100483355,$41.57 ,10-Feb-16," 4.1
 out of
 5
","I bought this for someone else and they are very happy with it, is easy to use, no assembly was required and it meets expectations.",Happy buyer,http://www.homedepot.com/p/AROMA-Double-Burner-Diecast-Hot-Plate-AHP-312/100483355,Susie,HD
AROMA,hot plate,"Model # AHP-312
Internet #100483355",Double Burner Diecast Hot Plate,http://www.homedepot.com/p/AROMA-Double-Burner-Diecast-Hot-Plate-AHP-312/100483355,$41.57 ,8-Dec-15," 4.1
 out of
 5
","This is perfect for my downstairs kitchenette. Takes a bit longer to heat up than your average electric stove, but heats thoroughly and is compact enough for small spaces.",Great for Kitchenette,http://www.homedepot.com/p/AROMA-Double-Burner-Diecast-Hot-Plate-AHP-312/100483355,ShopBunny718,HD
AROMA,hot plate,"Model # 03150
Internet #300134509",Single Burner Hot Plate,http://www.homedepot.com/p/AROMA-Single-Burner-Hot-Plate-03150/300134509,$17.41 ,15-Nov-16," 4.5
 out of
 5
","I use it mainly to boil water and keep it boiling for 15-20 min, so I keep the heat on it cranked whenever I am using it. Had it about a month now and have only used it a handful of times but seems to work well and doesn't feel like it's cheaply made. I expect that it will last me quite awhile considering the minor use it sees.","I use it mainly to boil water and keep it boiling for 15-20 min, so I keep the heat on it cranked...",http://www.homedepot.com/p/AROMA-Single-Burner-Hot-Plate-03150/300134509,buyerGuy,HD
AROMA,hot plate,"Model # 03150
Internet #300134509",Single Burner Hot Plate,http://www.homedepot.com/p/AROMA-Single-Burner-Hot-Plate-03150/300134509,$17.41 ,18-Oct-16," 4.5
 out of
 5
","Heats up fast, responds quickly to changing the heat level desired. Easy to clean. Good buy.",Best hotplate I've ever had.,http://www.homedepot.com/p/AROMA-Single-Burner-Hot-Plate-03150/300134509,TheCook,HD
Nesco,hot plate,"Model # SB-01
Internet #206411940",1500-Watt Single Electric Ceramic Burner in Silver,http://www.homedepot.com/p/Nesco-1500-Watt-Single-Electric-Ceramic-Burner-in-Silver-SB-01/206411940,$25.75 ,5-Jan-17," 4.4
 out of
 5
","the 'stainless steel housing' started rusting after just a month... then the burner stopped heating after 6 weeks. The indicator light still turns on and adjusting the temp dial still clicks on and off as though it were heating, but the burner isn't even warm.",the 'stainless steel housing' started rusting after just a month... then the burner stopped heat...,http://www.homedepot.com/p/Nesco-1500-Watt-Single-Electric-Ceramic-Burner-in-Silver-SB-01/206411940,myname,HD
Nesco,hot plate,"Model # SB-01
Internet #206411940",1500-Watt Single Electric Ceramic Burner in Silver,http://www.homedepot.com/p/Nesco-1500-Watt-Single-Electric-Ceramic-Burner-in-Silver-SB-01/206411940,$25.75 ,13-Dec-16," 4.4
 out of
 5
","It heated a 12-quart pot of gumbo with no problem! I bought one and tried it out first, and it worked so well that I ordered another one to use on buffet tables.",Great burner,http://www.homedepot.com/p/Nesco-1500-Watt-Single-Electric-Ceramic-Burner-in-Silver-SB-01/206411940,jackie,HD
Nesco,hot plate,"Model # SB-01
Internet #206411940",1500-Watt Single Electric Ceramic Burner in Silver,http://www.homedepot.com/p/Nesco-1500-Watt-Single-Electric-Ceramic-Burner-in-Silver-SB-01/206411940,$25.75 ,15-Nov-16," 4.4
 out of
 5
"," This hot plate seems very well built and the ceramic burner seems to maintain an even temperature as the heating element cycles on and off. The two knob operation is different from most, with the left for on/off and the right for temperature selection. The temperature selection offers enough range for almost any cooking requirement from very low to high. Even at its highest setting the burner does not become red and was much hotter than I thought during the first use (I burned what I was cooking). This unit will boil 4 cups of water in 5-6 minutes in a 8"" pot, which fits perfectly on the ceramic burner. That's much faster than I expected. I would strongly recommend an 8"" diameter pot or kettle to take full advantage of the larger burner size on this unit. Be aware that the metal housing does get very hot during use and takes considerable time to cool down. This is the best hot plate I've used in terms of use and built quality.",This hot plate seems very well built and the ceramic burner seems to maintain an even temperature...,http://www.homedepot.com/p/Nesco-1500-Watt-Single-Electric-Ceramic-Burner-in-Silver-SB-01/206411940,Jon,HD
Nesco,hot plate,"Model # SB-01
Internet #206411940",1500-Watt Single Electric Ceramic Burner in Silver,http://www.homedepot.com/p/Nesco-1500-Watt-Single-Electric-Ceramic-Burner-in-Silver-SB-01/206411940,$25.75 ,22-Nov-16," 4.4
 out of
 5
",Ready to go out of the box. Perfect for my needs.,Ready to go out of the box. Perfect for my needs.,http://www.homedepot.com/p/Nesco-1500-Watt-Single-Electric-Ceramic-Burner-in-Silver-SB-01/206411940,KDG,HD
Nesco,hot plate,"Model # SB-01
Internet #206411940",1500-Watt Single Electric Ceramic Burner in Silver,http://www.homedepot.com/p/Nesco-1500-Watt-Single-Electric-Ceramic-Burner-in-Silver-SB-01/206411940,$25.75 ,8-Nov-16," 4.4
 out of
 5
",I bought two for an outdoor party for a huge pot of Crab Soup and one for a big pot of Chili. They worked out much better than a Crock Pot.,I bought two for an outdoor party for a huge pot of Crab Soup and one for a big pot of Chili. Th...,http://www.homedepot.com/p/Nesco-1500-Watt-Single-Electric-Ceramic-Burner-in-Silver-SB-01/206411940,Sasha,HD
Nesco,hot plate,"Model # SB-01
Internet #206411940",1500-Watt Single Electric Ceramic Burner in Silver,http://www.homedepot.com/p/Nesco-1500-Watt-Single-Electric-Ceramic-Burner-in-Silver-SB-01/206411940,$25.75 ,17-Oct-16," 4.4
 out of
 5
","Perfect for a medium or smaller sized pan. Very useful during a full gut to the studs kitchen remodel.
One caution. The burner never looks hot and it stays hot long after the cooking is finished.",House Camping,http://www.homedepot.com/p/Nesco-1500-Watt-Single-Electric-Ceramic-Burner-in-Silver-SB-01/206411940,TriOne,HD
Nesco,hot plate,"Model # SB-01
Internet #206411940",1500-Watt Single Electric Ceramic Burner in Silver,http://www.homedepot.com/p/Nesco-1500-Watt-Single-Electric-Ceramic-Burner-in-Silver-SB-01/206411940,$25.75 ,2-Aug-16," 4.4
 out of
 5
",It works well and maintains the temperature you set it up to so you won't overcook. I love the performance but the only flaw is that the knobs get hot so you will need a mitten to turn it off or change the setting.,I love this product,http://www.homedepot.com/p/Nesco-1500-Watt-Single-Electric-Ceramic-Burner-in-Silver-SB-01/206411940,Melissa3466,HD
Nesco,hot plate,"Model # SB-01
Internet #206411940",1500-Watt Single Electric Ceramic Burner in Silver,http://www.homedepot.com/p/Nesco-1500-Watt-Single-Electric-Ceramic-Burner-in-Silver-SB-01/206411940,$25.75 ,24-May-16," 4.4
 out of
 5
","Similar item would cost over $100. I've got two of them for $19 each. Excellent product, and it has no match out here. Way to go Home depot, Thank you.",one of the best,http://www.homedepot.com/p/Nesco-1500-Watt-Single-Electric-Ceramic-Burner-in-Silver-SB-01/206411940,Gregos,HD
AT&T,phone,"Model # TL-210 WH
Internet #204087233",Trimline Telephone With Memory - White,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-White-TL-210-WH/204087233,$10.29 ,24-Jan-17," 4.2
 out of
 5
","Very easy to install, and met all my needs for a landline.","Very easy to install, and met all my needs for a landline.",http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-White-TL-210-WH/204087233,Bavone,HD
AT&T,phone,"Model # TL-210 WH
Internet #204087233",Trimline Telephone With Memory - White,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-White-TL-210-WH/204087233,$10.29 ,17-Jan-17," 4.2
 out of
 5
","I'm hoping I never need to use this phone but, with digital phones that need electricity to work, and living in an area where cell service is next to non-existent, this phone could be, literally, a life line.","I'm hoping I never need to use this phone but, with digital phones that need electricity to work,...",http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-White-TL-210-WH/204087233,Nickname,HD
AT&T,phone,"Model # TL-210 WH
Internet #204087233",Trimline Telephone With Memory - White,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-White-TL-210-WH/204087233,$10.29 ,3-Jan-17," 4.2
 out of
 5
","Very happy with my purchase
Excellent price",Very happy with my purchase Excellent price,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-White-TL-210-WH/204087233,Jason,HD
AT&T,phone,"Model # TL-210 WH
Internet #204087233",Trimline Telephone With Memory - White,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-White-TL-210-WH/204087233,$10.29 ,14-Dec-16," 4.2
 out of
 5
",Home Depot beats everyone's price. AT&T quality is second to none. Great phone.,Home Depot beats everyone's price. AT&T quality is second to none. Great phone.,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-White-TL-210-WH/204087233,Watson,HD
AT&T,phone,"Model # TL-210 WH
Internet #204087233",Trimline Telephone With Memory - White,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-White-TL-210-WH/204087233,$10.29 ,12-Dec-16," 4.2
 out of
 5
",Excellent quality construction and sound. My only wish would be more weight and some rubber feet in the base so it doesn't slide on the table.,Excellent quality construction and sound. My only wish would be more weight and some rubber feet...,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-White-TL-210-WH/204087233,Cenzo,HD
AT&T,phone,"Model # TL-210 WH
Internet #204087233",Trimline Telephone With Memory - White,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-White-TL-210-WH/204087233,$10.29 ,7-Dec-16," 4.2
 out of
 5
","I ordered this phone to go on the wall in the garage but ended up returning it. The handset would not stay on the phone when positioned on the wall. It was very lightweight but would have worked on a desk or table, but not in the vertical position.",I ordered this phone to go on the wall in the garage but ended up returning it. The handset woul...,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-White-TL-210-WH/204087233,SmartShopper,HD
AT&T,phone,"Model # TL-210 WH
Internet #204087233",Trimline Telephone With Memory - White,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-White-TL-210-WH/204087233,$10.29 ,25-Oct-16," 4.2
 out of
 5
","WALL-MOUNT Requires piece to be removed and flipped, reinserted to hold up Handheld
For those who worry about using this phone on the wall, please be assured, the handheld portion will stay put IF YOU TOTALLY Remove the Base's small plastic piece by the ear rest and FLIP IT and reinsert it back in the base. Don't just pull the piece out part way and think that will hold the handheld portion. That will not do it.
BTW, the weight of the base if very light--I would not buy this and use on the desk flat.","WALL-MOUNT Requires piece to be removed and flipped, reinserted to hold up Handheld For those wh...",http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-White-TL-210-WH/204087233,OTISB,HD
AT&T,phone,"Model # TL-210 WH
Internet #204087233",Trimline Telephone With Memory - White,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-White-TL-210-WH/204087233,$10.29 ,6-Sep-16," 4.2
 out of
 5
","Backlite not consistant for all numbers (can't see all numbers at night).
Too light weight - falls off table if you pull hand piece too far away from base.",I didn't want to spend a lot.,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-White-TL-210-WH/204087233,skip,HD
AT&T,phone,"Model # 2909
Internet #204087253","Corded Telephone with Caller ID, Call Waiting and Speakerphone",http://www.homedepot.com/p/AT-T-Corded-Telephone-with-Caller-ID-Call-Waiting-and-Speakerphone-2909/204087253,$20.48 ,14-Feb-17," 3.9
 out of
 5
",There just aren't many choices when it comes to simple corded phones with caller ID. There seemd to be only two white phones on the marked suitable for wall mount in a kitchen and both are under the AT&T name. Caller ID number seems to be kind of hard to read at times and may be skewed when displayed. Haven't seen any back lighting like photo implys. That would help.,There just aren't many choices when it comes to simple corded phones with caller ID. There seemd...,http://www.homedepot.com/p/AT-T-Corded-Telephone-with-Caller-ID-Call-Waiting-and-Speakerphone-2909/204087253,chirs,HD
AT&T,phone,"Model # 2909
Internet #204087253","Corded Telephone with Caller ID, Call Waiting and Speakerphone",http://www.homedepot.com/p/AT-T-Corded-Telephone-with-Caller-ID-Call-Waiting-and-Speakerphone-2909/204087253,$20.48 ,7-Feb-17," 3.9
 out of
 5
",Had it for 6 weeks seems to work great but have not taken time to put numbers in memory yet.Love the caller ID.,Had it for 6 weeks seems to work great but have not taken time to put numbers in memory yet.Love ...,http://www.homedepot.com/p/AT-T-Corded-Telephone-with-Caller-ID-Call-Waiting-and-Speakerphone-2909/204087253,Dunk,HD
AT&T,phone,"Model # 2909
Internet #204087253","Corded Telephone with Caller ID, Call Waiting and Speakerphone",http://www.homedepot.com/p/AT-T-Corded-Telephone-with-Caller-ID-Call-Waiting-and-Speakerphone-2909/204087253,$20.48 ,3-Jan-17," 3.9
 out of
 5
","Excellent quality for a very good price with a few exceptions: 1) Unlike the product photo, the display is NOT illuminated with a green back light - it is simply an LCD screen requiring ambient light to view, 2) The coiled handset cord is extremely short, even for normal desktop use, and 3) The call history log shows the oldest number at the top, so you have to scroll down to see the latest number - not very convenient if you want to maintain call history.","Excellent quality for a very good price with a few exceptions: 1) Unlike the product photo, the d...",http://www.homedepot.com/p/AT-T-Corded-Telephone-with-Caller-ID-Call-Waiting-and-Speakerphone-2909/204087253,rodger,HD
AT&T,phone,"Model # 2909
Internet #204087253","Corded Telephone with Caller ID, Call Waiting and Speakerphone",http://www.homedepot.com/p/AT-T-Corded-Telephone-with-Caller-ID-Call-Waiting-and-Speakerphone-2909/204087253,$20.48 ,16-Jan-17," 3.9
 out of
 5
",It is what i need for my use. I like to see who is calling and does not need to plug into electric out-late.,It is what i need for my use. I like to see who is calling and does not need to plug into electri...,http://www.homedepot.com/p/AT-T-Corded-Telephone-with-Caller-ID-Call-Waiting-and-Speakerphone-2909/204087253,VinPatel,HD
AT&T,phone,"Model # 2909
Internet #204087253","Corded Telephone with Caller ID, Call Waiting and Speakerphone",http://www.homedepot.com/p/AT-T-Corded-Telephone-with-Caller-ID-Call-Waiting-and-Speakerphone-2909/204087253,$20.48 ,17-Jan-17," 3.9
 out of
 5
",seems like good quality,seems like good quality,http://www.homedepot.com/p/AT-T-Corded-Telephone-with-Caller-ID-Call-Waiting-and-Speakerphone-2909/204087253,chuck,HD
AT&T,phone,"Model # 2909
Internet #204087253","Corded Telephone with Caller ID, Call Waiting and Speakerphone",http://www.homedepot.com/p/AT-T-Corded-Telephone-with-Caller-ID-Call-Waiting-and-Speakerphone-2909/204087253,$20.48 ,3-Jan-17," 3.9
 out of
 5
","The phone works great, was a great price. Speakerphone is loud and automatically hangs up when other party hangs up. (my last one wouldn't do that). All in all I highly recommend this phone.","The phone works great, was a great price. Speakerphone is loud and automatically hangs up when o...",http://www.homedepot.com/p/AT-T-Corded-Telephone-with-Caller-ID-Call-Waiting-and-Speakerphone-2909/204087253,Anonymous,HD
AT&T,phone,"Model # 2909
Internet #204087253","Corded Telephone with Caller ID, Call Waiting and Speakerphone",http://www.homedepot.com/p/AT-T-Corded-Telephone-with-Caller-ID-Call-Waiting-and-Speakerphone-2909/204087253,$20.48 ,1-Nov-16," 3.9
 out of
 5
",A Very Good Wall phone or desk top phone.,A Very Good Wall phone or desk top phone.,http://www.homedepot.com/p/AT-T-Corded-Telephone-with-Caller-ID-Call-Waiting-and-Speakerphone-2909/204087253,Boss,HD
AT&T,phone,"Model # 2909
Internet #204087253","Corded Telephone with Caller ID, Call Waiting and Speakerphone",http://www.homedepot.com/p/AT-T-Corded-Telephone-with-Caller-ID-Call-Waiting-and-Speakerphone-2909/204087253,$20.48 ,13-Sep-16," 3.9
 out of
 5
",I like the large size of display and buttons. Phone shape is attractive and practical. Speaker sound is loud enough. Speed dial is easy to program. I miss a light that indicates a call has come through but otherwise very good.,Good phone,http://www.homedepot.com/p/AT-T-Corded-Telephone-with-Caller-ID-Call-Waiting-and-Speakerphone-2909/204087253,moigo,HD
AT&T,phone,"Model # TL-210 BK
Internet #204087235",Trimline Telephone With Memory - Black,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-Black-TL-210-BK/204087235,$10.29 ,28-Feb-17," 4.8
 out of
 5
",Good land-line phone. Inexpensive.,Good land-line phone. Inexpensive.,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-Black-TL-210-BK/204087235,logjam8,HD
AT&T,phone,"Model # TL-210 BK
Internet #204087235",Trimline Telephone With Memory - Black,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-Black-TL-210-BK/204087235,$10.29 ,21-Feb-17," 4.8
 out of
 5
",easy to assemble and worth money,easy to assemble and worth money,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-Black-TL-210-BK/204087235,Shesh,HD
AT&T,phone,"Model # TL-210 BK
Internet #204087235",Trimline Telephone With Memory - Black,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-Black-TL-210-BK/204087235,$10.29 ,8-Feb-17," 4.8
 out of
 5
","I use them as telephones for PBX driven School Intercom systems Because they are used with school children around, price is very important. We have bought 100s of these phones. They work very well for us.",I use them as telephones for PBX driven School Intercom systems Because they are used with schoo...,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-Black-TL-210-BK/204087235,elathrop,HD
AT&T,phone,"Model # TL-210 BK
Internet #204087235",Trimline Telephone With Memory - Black,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-Black-TL-210-BK/204087235,$10.29 ,18-Jan-17," 4.8
 out of
 5
",good basic phone,good basic phone,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-Black-TL-210-BK/204087235,HDShopper,HD
AT&T,phone,"Model # TL-210 BK
Internet #204087235",Trimline Telephone With Memory - Black,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-Black-TL-210-BK/204087235,$10.29 ,5-Sep-16," 4.8
 out of
 5
","A good durable phone.
The base is a little bit light, but overall a very good product.
The keypad is large enough an elderly person can use it, we are happy with the ease of use.",Good durable phone,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-Black-TL-210-BK/204087235,MicheleBrown,HD
AT&T,phone,"Model # TL-210 BK
Internet #204087235",Trimline Telephone With Memory - Black,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-Black-TL-210-BK/204087235,$10.29 ,5-Apr-16," 4.8
 out of
 5
",I purchased this phone from Home Depot because I wanted to replace my old AT&T Trimline phone which I had it for over 20 years and it is still in working condition except the ringer bell tone does not work. I was searching for this type of phone through various web sites and the prices were anywhere from $17.00 to $23.00 and Home Depot had the cheapest price for around $12.99. This phone works excellent. The only disadvantage is the electronic ringer tone is not loud and my old AT&T Trim line phone that I had for over 20- years had a very loud ringing bell tone. I understand that old is like gold but I am happy with this one.,One of the Excellent ATT&T Trimline Telephone,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-Black-TL-210-BK/204087235,Titi,HD
AT&T,phone,"Model # TL-210 BK
Internet #204087235",Trimline Telephone With Memory - Black,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-Black-TL-210-BK/204087235,$10.29 ,2-Aug-16," 4.8
 out of
 5
",The phone works great and has a classic look. Programmable buttons make speed dial easy.,The Classic Never Dies,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-Black-TL-210-BK/204087235,MichaelE,HD
AT&T,phone,"Model # TL-210 BK
Internet #204087235",Trimline Telephone With Memory - Black,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-Black-TL-210-BK/204087235,$10.29 ,17-Jun-16," 4.8
 out of
 5
",This old-style land-line phone is just what I wanted. It's replacing one that I purchased in 1987! Simple to use and lets me hold it to my ear with my shoulder which is what I wanted. Thank you.,Love my old-school phone!,http://www.homedepot.com/p/AT-T-Trimline-Telephone-With-Memory-Black-TL-210-BK/204087235,frisha,HD
Frigidaire,water filter,"Model # WF3CB
Internet #206740603",PureSource 3 Water Filter,http://www.homedepot.com/p/Frigidaire-PureSource-3-Water-Filter-WF3CB/206740603,$29.97 ,12-Dec-16," 4.4
 out of
 5
",I like how a bundle was offered for a discount price. I could not find this product in the stores.,I like how a bundle was offered for a discount price. I could not find this product in the stores.,http://www.homedepot.com/p/Frigidaire-PureSource-3-Water-Filter-WF3CB/206740603,cotwine,HD
Frigidaire,water filter,"Model # WF3CB
Internet #206740603",PureSource 3 Water Filter,http://www.homedepot.com/p/Frigidaire-PureSource-3-Water-Filter-WF3CB/206740603,$29.97 ,28-Feb-17," 4.4
 out of
 5
",Good experience,Good experience ...,http://www.homedepot.com/p/Frigidaire-PureSource-3-Water-Filter-WF3CB/206740603,Sandy,HD
Frigidaire,water filter,"Model # WF3CB
Internet #206740603",PureSource 3 Water Filter,http://www.homedepot.com/p/Frigidaire-PureSource-3-Water-Filter-WF3CB/206740603,$29.97 ,21-Feb-17," 4.4
 out of
 5
","good product, easy to install","good product, easy to install...",http://www.homedepot.com/p/Frigidaire-PureSource-3-Water-Filter-WF3CB/206740603,AC123,HD
Frigidaire,water filter,"Model # WF3CB
Internet #206740603",PureSource 3 Water Filter,http://www.homedepot.com/p/Frigidaire-PureSource-3-Water-Filter-WF3CB/206740603,$29.97 ,14-Feb-17," 4.4
 out of
 5
","We received the new water filter, on schedule, installed it immediately and it is working great.
Thank you.","We received the new water filter, on schedule, installed it immediately and it is working great. ...",http://www.homedepot.com/p/Frigidaire-PureSource-3-Water-Filter-WF3CB/206740603,johnb,HD
Frigidaire,water filter,"Model # WF3CB
Internet #206740603",PureSource 3 Water Filter,http://www.homedepot.com/p/Frigidaire-PureSource-3-Water-Filter-WF3CB/206740603,$29.97 ,14-Feb-17," 4.4
 out of
 5
",easy to install corrected the problem with the flow of water in the door and the ice maker,easy to install corrected the problem with the flow of water in the door and the ice maker,http://www.homedepot.com/p/Frigidaire-PureSource-3-Water-Filter-WF3CB/206740603,moon,HD
Frigidaire,water filter,"Model # WF3CB
Internet #206740603",PureSource 3 Water Filter,http://www.homedepot.com/p/Frigidaire-PureSource-3-Water-Filter-WF3CB/206740603,$29.97 ,14-Feb-17," 4.4
 out of
 5
",The water filter is working fine.,The water filter is working fine....,http://www.homedepot.com/p/Frigidaire-PureSource-3-Water-Filter-WF3CB/206740603,Csh,HD
Frigidaire,water filter,"Model # WF3CB
Internet #206740603",PureSource 3 Water Filter,http://www.homedepot.com/p/Frigidaire-PureSource-3-Water-Filter-WF3CB/206740603,$29.97 ,9-Feb-17," 4.4
 out of
 5
",Replacement for old one,Replacement for old one,http://www.homedepot.com/p/Frigidaire-PureSource-3-Water-Filter-WF3CB/206740603,Replacement,HD
Frigidaire,water filter,"Model # WF3CB
Internet #206740603",PureSource 3 Water Filter,http://www.homedepot.com/p/Frigidaire-PureSource-3-Water-Filter-WF3CB/206740603,$29.97 ,8-Feb-17," 4.4
 out of
 5
","installation was easy, works well, & less expensive than the other filter that fits my fridge.","installation was easy, works well, & less expensive than the other filter that fits my fridge.",http://www.homedepot.com/p/Frigidaire-PureSource-3-Water-Filter-WF3CB/206740603,krb,HD
APEC Water Systems,water filter,"Model # ROES-50
Internet #206275647",Essence Premium Quality 5-Stage Under-sink Reverse Osmosis Drinking Water Filter System,http://www.homedepot.com/p/APEC-Water-Systems-Essence-Premium-Quality-5-Stage-Under-sink-Reverse-Osmosis-Drinking-Water-Filter-System-ROES-50/206275647,$175.05 ,26-Jan-17," 4.9
 out of
 5
","I removed my Automatic Dish Washer from under the counter and made the space available for the RO System. The instructions for installation were clear and easy to follow. I did have to add a rubber washer as a spacer for the Faucet between the Chrome Base and the Sink Top because the Black Location Washer had too tall a bevel. Once that was solved everything went perfect on the installation. The product works very efficiently and cleans the water perfectly. The TDS Meter showed tap water as 693 and RO System water as 24 and that is very acceptable.
I do highly recommend this APEC Reverse Osmosis System to everyone who wants clean drinking water.",I removed my Automatic Dish Washer from under the counter and made the space available for the RO...,http://www.homedepot.com/p/APEC-Water-Systems-Essence-Premium-Quality-5-Stage-Under-sink-Reverse-Osmosis-Drinking-Water-Filter-System-ROES-50/206275647,Carpenter123,HD
APEC Water Systems,water filter,"Model # ROES-50
Internet #206275647",Essence Premium Quality 5-Stage Under-sink Reverse Osmosis Drinking Water Filter System,http://www.homedepot.com/p/APEC-Water-Systems-Essence-Premium-Quality-5-Stage-Under-sink-Reverse-Osmosis-Drinking-Water-Filter-System-ROES-50/206275647,$175.05 ,23-Feb-17," 4.9
 out of
 5
","Great instructions, and very easy to install.
Great tasting water.
Highly recommended","Great instructions, and very easy to install. Great tasting water. Highly recommended",http://www.homedepot.com/p/APEC-Water-Systems-Essence-Premium-Quality-5-Stage-Under-sink-Reverse-Osmosis-Drinking-Water-Filter-System-ROES-50/206275647,Jack,HD
APEC Water Systems,water filter,"Model # ROES-50
Internet #206275647",Essence Premium Quality 5-Stage Under-sink Reverse Osmosis Drinking Water Filter System,http://www.homedepot.com/p/APEC-Water-Systems-Essence-Premium-Quality-5-Stage-Under-sink-Reverse-Osmosis-Drinking-Water-Filter-System-ROES-50/206275647,$175.05 ,18-Feb-17," 4.9
 out of
 5
","Very easy to install..easy instructions. it took me like an hour to complete everything. 
entire Family loves the test of water now. we would recommend this to every one. Faucet is very nice designed and goes with our kitchen design. 
it is certainly meets our expectations and fits easily under our sick.",Very easy to install..easy instructions. it took me like an hour to complete everything. entire ...,http://www.homedepot.com/p/APEC-Water-Systems-Essence-Premium-Quality-5-Stage-Under-sink-Reverse-Osmosis-Drinking-Water-Filter-System-ROES-50/206275647,BV,HD
APEC Water Systems,water filter,"Model # ROES-50
Internet #206275647",Essence Premium Quality 5-Stage Under-sink Reverse Osmosis Drinking Water Filter System,http://www.homedepot.com/p/APEC-Water-Systems-Essence-Premium-Quality-5-Stage-Under-sink-Reverse-Osmosis-Drinking-Water-Filter-System-ROES-50/206275647,$175.05 ,18-Jan-17," 4.9
 out of
 5
",Works great ! Excellent instructions and easy installation. Reduced TDS by 95%. see photo,Works great ! Excellent instructions and easy installation. Reduced TDS by 95%. see photo,http://www.homedepot.com/p/APEC-Water-Systems-Essence-Premium-Quality-5-Stage-Under-sink-Reverse-Osmosis-Drinking-Water-Filter-System-ROES-50/206275647,Blane,HD
